file_id,category,title,description,features,tags,download_count,file_size,upload_date,author,preview_images,related_files
417826,업무템플릿,"매입/매출 관리 엑셀 프로그램(수익금액 산출, 수금지급, 재고관리)","매입매출(수익금액 산출) 프로그램은 매입/매출 · 지급/수금 내역을 입력하고 입력된 내용을 바탕으로 수익금액을 자동으로 계산할 수 있도록 제작된 엑셀 프로그램입니다. 미수금 및 외상금 관리가 가능하며 품목의 수량과 단가를 입력하여 내역을 작성할 수 있습니다. 품목/거래처 · 결제수단별 현황, 재고/기간별 현황과 함께 대시보드가 자동으로 표시되는 엑셀 프로그램입니다.",['FAMILY SITE'],[],",",,,,[],[]
415381,업무템플릿,"NEW 자금관리 엑셀 프로그램(수금/지급, 지출결의서 자동작성)","수입/지출, (미)수금/지급, 차입금(상환) 등의 회사 자금을 효율적으로 관리할 수 있도록 제작된 자금관리 프로그램입니다. 거래처별 · 자금별 현황, 차입금 현황, 월간 · 월별 · 연도별 현황, 거래처 · 계정별원장, 일계표(월계표) 등 다양한 형태의 검색 기능과 함께 연간 세무달력이 자동 업데이트 기능을 제공합니다. 자금일보(결산보고), 지출결의서 자동생성 기능을 제공하며 대시보드로 시각화된 데이터를 확인할 수 있습니다.",['FAMILY SITE'],[],",",,,,[],[]
415010,업무템플릿,가계부_Personal Monthly Budget,"1년치의 가계 수입/지출 내역을 간편하게 관리할 수 있는 월별 관리형 가계부입니다. 수입/지출 항목을 분류별 최대 6개까지 입력/편집할 수 있으며, 각 항목별 연간 예산을 설정할 수 있습니다. 예산대비 수입/지출 및 비중, 월별 금액이 자동으로 계산됩니다. 월별 내역을 시트별로 입력/관리할 수 있으며, 소비형지출의 분류별 사용금액 차트가 생성되어 분류별 사용금액을 직관적으로 확인할 수 있는 가계부입니다.",['FAMILY SITE'],[],,,,,[],[]
408337,업무템플릿,"[2025년] 연차/휴가관리 엑셀 프로그램 (회계연도 기준, 연차계산기, 연차촉진제도 적용, 연차계산법)","사원들의 연차 휴가를 관리할 수 있는 연차/휴가관리 엑셀 프로그램(회계연도)입니다. 사원 정보 및 근속연수에 따른 연차 발생일수를 회계연도 기준으로 확인 가능하며, 사원별 연차휴가, 추가/공제, 연차수당도 함께 관리할 수 있습니다. 자동으로 연차일수가 계산되는 연차계산기 기능이 포함되어 있어 연차계산법을 모르는 분들도 편리하게 사용이 가능합니다. 개인별 연차 통계 · 연차휴가 현황표 · 연차정산서의 기능이 제공되며, 연차 촉진제도 관련 연차 서식 3종에 대한 자동작성 기능 및 알림 기능으로 보다 편리하게 연차를 관리할 수 있도록 제작된 연차/휴가관리 엑셀 프로그램(회계연도)입니다.",['FAMILY SITE'],[],,,,,[],[]
408336,업무템플릿,"[2025년] 연차/휴가관리 엑셀 프로그램 (입사일 기준, 연차계산기, 연차촉진제도 적용, 연차계산법)","사원들의 연차 휴가를 계산 · 관리할 수 있는 연차/휴가관리 엑셀 프로그램(입사일)입니다. 사원 정보 및 근속연수에 따른 연차 발생일수를 입사일 기준으로 확인 가능하며, 사원별 연차휴가, 추가/공제, 연차수당도 함께 관리할 수 있습니다. 자동으로 연차일수가 계산되는 연차계산기 기능이 포함되어 있어 연차계산법을 모르는 분들도 편리하게 사용이 가능합니다. 개인별 연차 통계 · 연차휴가 현황표 · 연차정산서의 기능이 제공되며, 연차 촉진제도 관련 연차 서식 3종에 대한 자동작성 및 알림 기능으로 보다 편리하게 연차를 관리할 수 있도록 제작된 연차/휴가관리 엑셀 프로그램(입사일)입니다.",['FAMILY SITE'],[],,,,,[],[]
417763,업무템플릿,"기업매출분석/손익계산서 자동작성 엑셀 프로그램 개인용(수익/비용, 판관비, 실적관리)",표준 손익계산서 프로그램(개인용)은 일자 및 계정과목별 사용 금액을 입력하고 입력된 내용을 바탕으로 표준손익계산서를 자동으로 작성할 수 있도록 제작된 엑셀 프로그램입니다. 수익/비용 내역을 검색하고 계정과목별 현황 및 실적 분석 보고서와 함께 대시보드가 자동으로 표시되는 엑셀 프로그램입니다.,['FAMILY SITE'],[],,,,,[],[]
408479,업무템플릿,각종 모임 운영비 관리대장(회비관리),"다양한 모임, 사모임, 동호회, 동아리 등의 회원정보와 회비내역, 운영비 수입/지출내역을 체계적으로 관리할 수 있는 모임 운영비 관리대장입니다. 회원별 회비납부 상태를 확인할 수 있으며, 통장 및 카드 정보를 입력하여 연도, 월, 분기별 운영비 현황을 한눈에 파악할 수 있습니다. 또한, 운영비 수입/지출내역과 회비내역을 차트 및 그래프로 시각화하여 모임운영, 회비관리에 필요한 모든 금전내역을 손쉽게 관리할 수 있습니다.",['FAMILY SITE'],[],,,,,[],[]
417759,업무템플릿,,,,,,,,,,
416472,업무템플릿,청구서 지불 체크리스트,청구서 및 지출을 관리하고 무엇을 언제 지불해야 하는지 확인할 수 있는 청구서 지불 체크리스트 템플릿입니다. 각 청구서의 세부 정보를 정리하여 누락된 지불을 방지하고 지출을 효율적으로 관리할 수 있도록 도와줍니다.,['FAMILY SITE'],"['체크리스트 청구서체크리스트 청구서지불 청구금액 checklist\n\n\n더보기\n접기', '체크리스트 청구서체크리스트 청구서지불 청구금액 checklist']",,,,,[],[]
419912,업무템플릿,목표관리 플래너 & 습관 트래커 구글 스프레드시트,"목표관리 플래너 & 습관 트래커 구글 스프레드시트는 연간 목표를 월별 · 주차별 · 일자별 목표를 세분화하여 달성횟수와 달성률을 확인할 수 있는 목표관리 플래너로 효율적인 목표달성이 가능합니다. 또한, 습관을 기록하고 체계적으로 관리할 수 있는 습관 트래커를 통해 지속적인 습관 형성을 도울 수 있습니다. 엑셀 버전으로도 제작되어 구글/엑셀 두가지 버전 중 선택하여 사용할 수 있는 목표관리 플래너 & 습관 트래커 구글 스프레드시트입니다.",['FAMILY SITE'],[],,,,,[],[]
414674,업무템플릿,"건설업 공사현장 매입/매출 엑셀 프로그램(건설공무, 공사관리, 결산서 자동작성)","건설업(공사현장) 매입/매출 엑셀 프로그램은 사업장에서 재무 거래를 관리하기 위해 사용하는 프로그램으로 건설 프로젝트의 거래처, 공사 현장 등의 정보와 건설 시 필요한 제반 비용과 수입을 추적하여 매입/매출 정보를 기록하고 관리할 수 있도록 구성되어 있습니다. 특정 공사 현장의 얼마만큼의 비용이 들어갔는지, 어떤 수입이 있었는지, 해당 이익이나 손실이 어떻게 되는지 현황 차트와 함께 한눈에 파악할 수 있어 보다 더 효율적인 재무 관리를 할 수 있도록 구성되어 제작된 건설업(공사현장) 매입/매출 엑셀 프로그램입니다.",['FAMILY SITE'],[],,,,,[],[]
336935,업무템플릿,교육훈련 관리대장(교육비용),인사/노무 분야에서 사용하는 서식으로 기업에서 근로자의 수행능력 개발 등을 위해 실시하는 교육훈련 내용을 일자별로 기록하여 관리할 수 있는 교육훈련 관리대장입니다. [엑셀파일서식]은 일반문서를 저장과 불러오기 기능을 이용하여 관리할 수 있도록 제작되어 있습니다.,['FAMILY SITE'],[],,,,,[],[]
409070,업무템플릿,사원관리(인사관리) 및 각종 증명서 발급,"사원관리(인사관리) 및 각종증명서 발급 프로그램은 회사의 기본 정보와 사원 정보를 입력하고, 입력한 내용을 바탕으로 하여 연봉 결정통지서, 
근로계약서(표준/단시간근로자/건설일용근로자/연소근로자/아르바이트/외국인근로자 등), 재직증명서, 경력증명서, 퇴직증명서 등 각종 증명서를 자동작성하여 발급할 수 있고, 발급내역과 통계 현황을 통해 발급내역을 편리하게 관리할 수 있도록 제작된 사원관리(인사관리) 및 각종증명서 발급 프로그램입니다.",['FAMILY SITE'],[],,,,,[],[]
372485,업무템플릿,경조사비 관리 엑셀 프로그램(기업용),"업그레이드 된 기능을 통해 당월 경조사 일정을 실시간으로 조회할 수 있으며 각종 경조사 수입/지출내역을 관리할 수 있습니다. 사원/부서별 사용내역 입력이 가능하며, 일자 · 사용자 등 각종 설정을 통해 사용현황을 상세하게 조회할 수 있습니다. 입력된 내용을 그래프로 시각화하여 비용을 더욱 직관적으로 분석하고 효율적으로 관리할 수 있도록 리뉴얼된 경조사비 관리 엑셀 프로그램(기업용)입니다.",['FAMILY SITE'],[],,,,,[],[]
413313,업무템플릿,"간편장부 엑셀 프로그램(종합소득세 신고서식 자동작성, 홈택스/신용카드 데이터 일괄등록)","개인/소규모 사업자에게 최적화된 간편장부 엑셀 프로그램 입니다. 전문적인 회계 지식 없이 누구나 작성할 수 있도록 제작된 간편장부로 종합소득세 신고에 편리하게 사용 가능합니다. 입력한 수입, 비용, 고정자산매입 내역을 바탕으로 거래별, 거래처별, 월별 현황을 확인할 수 있도록 검색 기능과 차트가 삽입되어 있습니다. 해당 내용을 바탕으로 총수입금액 및 필요경비명세서&간편장부 소득금액계산서도 자동으로 작성됩니다. 더불어 간편장부/신용카드사용내역 일괄등록 시트에서 홈택스 신용카드 사용내역 데이터 등 외부 데이터를 그대로 복사하여 일괄등록이 가능하도록 기능이 추가되어 더욱 편리하게 간편 장부 내역을 관리하실 수 있습니다.",['FAMILY SITE'],[],",",,,,[],[]
415044,업무템플릿,간편형 가계부_Personal Yearly Budget,"가계 수입/저축/지출 내역을 관리할 수 있는 간편형 가계부입니다. 수입/저축/지출 항목을 최대 10개까지 입력/편집할 수 있으며, 입력한 내용에 따라 월간/연간 현황 및 차트가 생성됩니다. 연도와 관계없이 누적으로 사용할 수 있으며 월별 사용금액, 월간 캘린더 뿐만 아니라 결제수단별 지출액, 분류별 사용금액, 저축 · 지출 비중 차트가 생성되는 간편형 가계부입니다.",['FAMILY SITE'],[],,,,,[],[]
369972,업무템플릿,경조사비 관리 엑셀 프로그램(개인용),"업그레이드 된 기능을 통해 당월 경조사 일정을 실시간으로 조회할 수 있으며 각종 경조사 수입/지출내역을 관리할 수 있습니다. 인원별 사용내역 입력이 가능하며, 일자 · 사용자 등 각종 설정을 통해 사용현황을 상세하게 조회할 수 있습니다. 입력된 내용을 그래프로 시각화하여 비용을 더욱 직관적으로 분석하고 효율적으로 관리할 수 있도록 리뉴얼된 경조사비 관리 엑셀 프로그램(개인용)입니다.",['FAMILY SITE'],[],,,,,[],[]
